Zip Code;Latitude;Longitude;Area;Basic debt DOY. Control Centers;Basic Customs debt;State revenues;Total State;Basic debt e-EFKA;Collected e-EFKA;Total e-EFKA
17456;37.921968;23.736418399999998;ALIMOS ;0;748536.05;76500.38;825036.43;0;0;0
12243;38.002842;23.6796924;AIGALEO ;587931.67;0;236647.24;824578.91;0;0;0
54627;40.6442313;22.9190152;THESSALONIKI ;274340.04;0;550187.11;824527.15;0;0;0
30100;38.624471899999996;21.4095934;AGRINIO ;492105.30;0;332309.91;824415.21;0;0;0
17671;37.95743020000001;23.7107086;KALLITHEA ;288734.21;0;535584.76;824318.97;0;0;0
14342;38.0452058;23.742242899999997;N FILADELFEIA;0;0;0;0;403111.66;420872.91;823984.57
57200;40.7512099;23.069591100000004;LAGKADAS ;255897.75;600.00;116848.56;373346.31;314382.38;136082.67;450465.05
49080;39.42308999999999;20.0718612;LEFKIMMI ;345954.17;0;68857.15;414811.32;328295.23;80518.54;408813.77
57200;40.7512099;23.069591100000004;LAGKADAS ;0;0;0;0;314697.73;508907.69;823605.42
15234;38.02657070000001;23.8198045;CHALANDRI ;203176.25;0;227215.97;430392.22;183159.35;210025.84;393185.19
12241;37.9894728;23.6789292;AIGALEO ;358716.95;0;464783.95;823500.90;0;0;0
10681;37.9864722;23.7366549;ATHINA ;278194.65;0;545295.28;823489.93;0;0;0
73100;35.5138298;24.0180367;CHANIA ;326592.60;62752.76;434133.95;823479.31;0;0;0
24400;37.0654883;21.637927800000003;GARGALIANOI ;272733.48;0;142821.62;415555.10;198026.53;209835.80;407862.33
15351;38.00351029999999;23.883515799999998;PALLINI ;413679.72;0;97230.48;510910.20;218101.60;94250.95;312352.55
15351;38.00351029999999;23.883515799999998;PALLINI ;133974.71;20878.32;111493.60;266346.63;303549.47;252796.36;556345.83
11525;37.9967282;23.774901;ATHINA ;274337.23;0;548267.46;822604.69;0;0;0
10681;37.9864722;23.7366549;ATHINA ;339078.91;0;483449.13;822528.04;0;0;0
19400;37.935109999999995;23.87509349999999;KOROPI ;0;0;0;0;474142.13;348154.92;822297.05
11853;37.9719133;23.7069358;ATHINA ;342067.68;0;480046.76;822114.44;0;0;0
16675;37.8640519;23.7454264;GLYFADA ;403222.84;0;418868.34;822091.18;0;0;0
56727;40.6537176;22.9370206;NEAPOLI ;0;0;0;0;284712.53;537337.52;822050.05
73135;35.5115215;24.0188242;CHANIA ;0;0;0;0;513425.01;308594.31;822019.32
57200;40.7512099;23.069591100000004;LAGKADAS ;498218.49;0;323799.86;822018.35;0;0;0
14510;;;KIFISIA ;318510.58;0;503466.42;821977.00;0;0;0
66100;41.149001;24.1470796;DRAMA ;233464.20;0;114462.04;347926.24;308856.43;165141.65;473998.08
14451;38.0556442;23.7583685;METAMORFOSI ;397618.20;0;424256.24;821874.44;0;0;0
56224;40.66703560000001;22.9104918;EVOSMOS THESSALONIKIS;700615.34;0;121137.05;821752.39;0;0;0
71202;35.3413593;25.1348831;IRAKLEIO ;0;0;0;0;531013.97;290447.24;821461.21
17342;37.9341226;23.7205138;AG DIMITRIOS;256334.42;0;49418.70;305753.12;395331.20;120341.51;515672.71
15233;38.024942;23.79748;CHALANDRI ;295016.39;0;526365.61;821382.00;0;0;0
11636;37.9641069;23.7341246;ATHINA ;0;0;0;0;395713.95;425303.82;821017.77
15125;38.0453;23.8203025;MAROUSI ;267180.26;0;84100.94;351281.20;218437.18;251277.45;469714.63
34600;38.5176199;23.6354576;N ARTAKI;0;0;0;0;451187.21;369764.12;820951.33
23054;36.9593051;22.4522074;XIROKAMPI ;493624.84;0;327123.05;820747.89;0;0;0
13231;38.0423558;23.6842658;PETROUPOLI ;205384.23;0;79272.59;284656.82;315376.74;220579.22;535955.96
66100;41.149001;24.1470796;DRAMA ;488006.93;0;332604.10;820611.03;0;0;0
13671;38.1660001;23.6743801;ACHARNES ;155646.01;0;255171.18;410817.19;164007.47;244993.69;409001.16
15232;38.020741;23.7959223;CHALANDRI ;458789.67;0;360977.87;819767.54;0;0;0
54625;40.6358912;22.9372038;THESSALONIKI ;395702.21;0;424028.27;819730.48;0;0;0
17676;39.8472531;21.356294600000002;KALLITHEA ;160814.08;0;126849.34;287663.42;261597.79;270385.63;531983.42
54630;40.6411033;22.938844399999997;THESSALONIKI ;178430.90;0;151766.51;330197.41;221297.31;268129.73;489427.04
19300;38.0609063;23.5910603;ASPROPYRGOS ;646553.55;0;172884.25;819437.80;0;0;0
12462;38.0159263;23.6476468;CHAIDARI ;418844.97;0;400478.15;819323.12;0;0;0
15344;38.0230869;23.8724272;GERAKAS ;403708.63;0;415537.48;819246.11;0;0;0
13671;38.1660001;23.6743801;ACHARNES ;400831.01;0;154408.88;555239.89;188998.17;74911.50;263909.67
54634;40.6376556;22.954347600000002;THESSALONIKI ;276844.23;0;542227.70;819071.93;0;0;0
15451;38.0049076;23.7785742;N PSYCHIKO;0;0;0;0;286668.41;532310.94;818979.35
10431;37.9844383;23.7281172;ATHINA ;0;0;0;0;290292.74;528294.78;818587.52
35005;38.56876870000001;23.213817199999998;MARTINO ;368571.94;0;449988.50;818560.44;0;0;0
11522;40.681937299999994;22.9333079;ATHINA ;0;0;0;0;486602.02;331810.12;818412.14
15562;38.0026476;23.7986048;CHOLARGOS ;405836.92;0;412543.91;818380.83;0;0;0
16231;37.9573636;23.758256399999997;VYRONAS ;487317.43;0;330999.07;818316.50;0;0;0
17122;37.9407215;23.7104113;N SMYRNI;279598.50;0;538654.15;818252.65;0;0;0
18345;37.9531249;23.6816363;MOSCHATO ;282413.35;0;535747.69;818161.04;0;0;0
12135;38.0226558;23.688004199999998;PERISTERI ;276942.75;0;541098.64;818041.39;0;0;0
16231;37.9573636;23.758256399999997;VYRONAS ;0;0;0;0;352116.09;465782.29;817898.38
11141;38.01946179999999;23.7417658;ATHINA ;0;270914.50;546744.34;817658.84;0;0;0
12131;37.99941629999999;23.6901635;PERISTERI ;547602.41;0;270000.30;817602.71;0;0;0
22012;37.4588673;22.4358865;STADIO ;320197.25;0;497376.72;817573.97;0;0;0
26500;38.1640464;21.8343074;PATRA ;252397.91;0;176440.66;428838.57;192835.70;195806.51;388642.21
57003;40.7165064;22.7279233;AG ATHANASIOS;0;0;0;0;289430.62;528003.96;817434.58
17674;37.9451122;23.686747399999998;KALLITHEA ;388163.58;0;429059.22;817222.80;0;0;0
81400;39.875265;25.063448;MYRINA ;433781.85;0;383398.65;817180.50;0;0;0
12137;37.9996433;23.6859723;PERISTERI ;0;0;0;0;323366.72;493770.93;817137.65
54623;40.63399709999999;22.943770100000002;THESSALONIKI ;410144.93;0;406933.85;817078.78;0;0;0
17122;37.9407215;23.7104113;N SMYRNI;438914.21;0;377974.65;816888.86;0;0;0
29100;37.7881604;20.898827100000002;ZAKYNTHOS ;289875.51;0;527009.66;816885.17;0;0;0
10010;;;ATHINA ;556570.40;0;260223.86;816794.26;0;0;0
18233;37.964925;23.6651046;AG I;431491.39;0;385228.15;816719.54;0;0;0
15452;38.0114368;23.777097899999998;P PSYCHIKO;388007.12;0;428481.25;816488.37;0;0;0
26500;38.1640464;21.8343074;PATRA ;0;0;0;0;354880.42;461497.68;816378.10
10677;37.9755042;23.73267610000001;ATHINA ;0;0;0;0;446126.19;370118.99;816245.18
18233;37.964925;23.6651046;AG I;271949.30;0;544176.05;816125.35;0;0;0
16674;37.8619956;23.7541813;GLYFADA ;0;0;0;0;399942.41;416002.74;815945.15
17778;37.9709961;23.6916685;TAVROS ;464774.66;0;124574.68;589349.34;160531.20;65920.87;226452.07
34100;38.4056496;23.6019042;CHALKIDA ;272004.87;0;543752.34;815757.21;0;0;0
18344;37.9461725;23.678281100000003;MOSCHATO ;1000.00;321900.40;492751.26;815651.66;0;0;0
10678;37.9755042;23.73267610000001;ATHINA ;450407.64;0;365205.32;815612.96;0;0;0
18453;40.6714128;22.9261508;NIKAIA ;276204.27;0;213875.86;490080.13;159519.91;165953.58;325473.49
10672;37.9755042;23.73267610000001;ATHINA ;0;536291.43;279086.07;815377.50;0;0;0
43100;39.3640258;21.9214049;KARDITSA ;0;0;0;0;326133.57;489162.66;815296.23
19400;37.935109999999995;23.87509349999999;KOROPI ;0;0;0;0;280065.86;535130.33;815196.19
13671;38.1660001;23.6743801;ACHARNES ;274264.85;0;540894.47;815159.32;0;0;0
32100;38.4554672;22.8825938;LEIVADIA ;0;0;0;0;719879.73;95255.51;815135.24
14451;38.0556442;23.7583685;METAMORFOSI ;190744.80;0;88954.94;279699.74;323354.59;212012.47;535367.06
34100;38.4056496;23.6019042;CHALKIDA ;266155.77;0;204665.02;470820.79;192072.85;152099.27;344172.12
55132;40.5745629;22.9465596;KALAMARIA ;372511.17;0;442471.65;814982.82;0;0;0
10552;37.9844383;23.7281172;ATHINA ;210255.49;0;101868.23;312123.72;295755.03;207014.15;502769.18
11635;37.9697566;23.7399832;ATHINA ;380961.06;0;433896.96;814858.02;0;0;0
56200;;;EVOSMOS ;422246.88;0;392379.06;814625.94;0;0;0
10673;37.9779718;23.74299580000001;ATHINA ;163132.90;0;181223.48;344356.38;222790.84;247402.40;470193.24
54631;40.6376266;22.9453289;THESSALONIKI ;0;0;0;0;280045.83;534121.15;814166.98
71500;35.3387352;25.144212600000003;IRAKLEIO ;0;0;0;0;300911.84;512958.48;813870.32
27065;37.64466;21.6254797;ARCh OLYMPIA;374608.32;0;158209.87;532818.19;177597.03;103224.82;280821.85
60100;40.2805592;22.505839899999998;KATERINI ;406284.90;0;407201.16;813486.06;0;0;0
18532;37.9471388;23.652288199999997;PEIRAIAS ;340082.39;0;473333.05;813415.44;0;0;0
50200;40.5129968;21.6784663;PTOLEMAIDA ;312894.34;0;500381.30;813275.64;0;0;0
12242;37.9987666;23.68863;AIGALEO ;346854.79;0;466101.14;812955.93;0;0;0
25100;38.2505451;22.0810942;AIGIO ;0;0;0;0;283587.80;529358.50;812946.30
42100;39.5557317;21.7678951;TRIKALA ;0;0;0;0;395005.51;417871.33;812876.84
19005;38.071912299999994;23.977630800000004;N MAKRI;429785.48;0;383058.03;812843.51;0;0;0
12242;37.9987666;23.68863;AIGALEO ;367616.93;0;445225.61;812842.54;0;0;0
18536;36.7128404;24.002488800000002;PEIRAIAS ;542001.54;0;270795.27;812796.81;0;0;0
55133;40.5830803;22.960078399999997;KALAMARIA ;664469.64;0;148188.95;812658.59;0;0;0
41447;39.643729;22.4171512;LARISA ;291944.83;0;520693.85;812638.68;0;0;0
54624;40.6353503;22.9405516;THESSALONIKI ;0;0;0;0;281955.57;530562.14;812517.71
24100;37.0422371;22.1141264;KALAMATA ;558792.79;0;253683.30;812476.09;0;0;0
37003;39.12231060000001;23.7281233;SKOPELOS ;153396.95;0;32521.88;185918.83;468194.96;158340.94;626535.90
85300;36.89258710000001;27.287792600000003;KOS ;379344.16;0;432978.35;812322.51;0;0;0
16452;37.9093343;23.7408677;ARGYROUPOLI ;270857.64;0;541354.36;812212.00;0;0;0
57018;40.77017120000001;22.934224;MELISSOCHORI ;0;0;0;0;590605.08;221063.89;811668.97
46100;39.5061499;20.265533899999998;IGOUMENITSA ;160452.76;0;173945.50;334398.26;235769.99;241461.46;477231.45
19400;37.935109999999995;23.87509349999999;KOROPI ;0;0;0;0;420384.67;391241.26;811625.93
10563;37.9844383;23.7281172;ATHINA ;300631.79;0;510960.30;811592.09;0;0;0
11528;37.980943599999996;23.7576755;ATHINA ;204353.58;0;606962.95;811316.53;0;0;0
41222;39.63849620000001;22.4175464;LARISA ;0;0;0;0;292487.82;518681.84;811169.66
15232;38.020741;23.7959223;CHALANDRI ;560684.23;0;250402.47;811086.70;0;0;0
34100;38.4056496;23.6019042;CHALKIDA ;533407.12;0;277549.92;810957.04;0;0;0
15125;38.0453;23.8203025;MAROUSI ;210250.02;0;41580.07;251830.09;444750.96;114172.50;558923.46
15344;38.0230869;23.8724272;AG PARASKEVI;0;0;0;0;281012.97;529651.05;810664.02
34100;38.4056496;23.6019042;CHALKIDA ;0;0;0;0;303524.44;506855.36;810379.80
18531;37.9447711;23.6432507;PEIRAIAS ;201685.50;1217.13;607269.54;810172.17;0;0;0
70007;35.2831684;25.4628694;MALIA ;0;0;0;0;281863.87;528272.16;810136.03
15238;38.0354686;23.8511229;CHALANDRI ;243290.07;426485.34;140319.21;810094.62;0;0;0
11855;37.9823937;23.6961977;ATHINA ;270668.96;0;538951.87;809620.83;0;0;0
49100;39.6249838;19.922346100000002;KERKYRA ;290212.58;0;519256.63;809469.21;0;0;0
12241;37.9894728;23.6789292;AIGALEO ;418304.65;0;391065.41;809370.06;0;0;0
12461;38.00529810000001;23.6642751;CHAIDARI ;302348.20;0;77961.05;380309.25;309391.46;119654.24;429045.70
10671;37.9755042;23.73267610000001;ATHINA ;343419.38;0;465820.11;809239.49;0;0;0
65302;40.937607;24.412866;KAVALA ;269647.28;0;539346.12;808993.40;0;0;0
14342;38.0452058;23.742242899999997;N FILADELFEIA;269619.21;0;539264.15;808883.36;0;0;0
57013;40.72778870000001;22.9205214;ORAIOKASTRO ;613150.31;0;195692.02;808842.33;0;0;0
13122;38.0203126;23.7095937;ILION ;0;0;0;0;319881.56;488893.21;808774.77
14234;38.0410095;23.757866800000002;N IONIA;0;0;0;0;294930.06;513643.95;808574.01
66100;41.149001;24.1470796;DRAMA ;0;0;0;0;278132.71;530305.18;808437.89
11855;37.9823937;23.6961977;ATHINA ;0;0;0;0;606550.41;201838.71;808389.12
57200;40.7512099;23.069591100000004;LAGKADAS ;0;0;0;0;365949.58;442050.78;808000.36
13123;38.03747070000001;23.697886399999998;ILION ;488925.61;0;318884.48;807810.09;0;0;0
13672;38.0852204;23.738064;ACHARNES ;411059.69;0;95862.12;506921.81;192160.01;108726.59;300886.60
11474;37.9909165;23.745949300000003;ATHINA ;473813.63;0;333932.63;807746.26;0;0;0
11256;38.0100651;23.7325715;ATHINA ;314123.21;0;70854.39;384977.60;189753.60;233007.09;422760.69
11472;37.98432929999999;23.732948;ATHINA ;0;0;0;0;278240.34;529209.84;807450.18
34100;38.4056496;23.6019042;CHALKIDA ;269159.51;0;537994.02;807153.53;0;0;0
19400;37.935109999999995;23.87509349999999;KOROPI ;354592.72;0;452447.56;807040.28;0;0;0
19009;38.04972539999999;23.978685100000003;RAFINA ;646533.94;0;160434.11;806968.05;0;0;0
15344;38.0230869;23.8724272;GERAKAS ;0;0;0;0;685088.47;121368.49;806456.96
57010;40.6416947;23.02599630000001;ASVESTOCHORI ;283475.19;0;141852.83;425328.02;223239.73;157378.20;380617.93
54629;40.6433635;22.9339563;THESSALONIKI ;266829.70;0;538716.99;805546.69;0;0;0
73132;35.5169936;24.0241223;CHANIA ;184978.74;0;24312.40;209291.14;490571.19;105683.40;596254.59
15124;38.0512581;23.8021097;MAROUSI ;307412.17;0;498077.51;805489.68;0;0;0
10557;37.9755042;23.73267610000001;ATHINA ;313577.89;0;491829.42;805407.31;0;0;0
55510;40.6400629;22.9444191;PYLAIA ;521327.66;0;284010.53;805338.19;0;0;0
11523;37.9891078;23.763438600000004;ATHINA ;0;0;0;0;277026.72;528196.42;805223.14
54631;40.6376266;22.9453289;THESSALONIKI ;267783.26;0;537332.45;805115.71;0;0;0
19003;37.8833564;23.9333037;MARKOPOULO ;657363.53;0;147405.83;804769.36;0;0;0
14341;38.033916;23.737403;N FILADELFEIA;265948.21;0;538483.26;804431.47;0;0;0
14565;38.141707;23.858688600000004;AGIOS STEFANOS;0;0;0;0;285634.15;518746.04;804380.19
85300;36.89258710000001;27.287792600000003;KOS ;305327.56;0;74735.89;380063.45;313491.53;110804.36;424295.89
49100;39.6249838;19.922346100000002;KERKYRA ;310753.17;0;493520.90;804274.07;0;0;0
74052;35.3688295;24.703342199999998;PERAMA MYLOP;457712.12;0;346426.40;804138.52;0;0;0
15234;38.02657070000001;23.8198045;CHALANDRI ;395798.66;0;408280.49;804079.15;0;0;0
13679;38.10791920000001;23.7631182;ACHARNES ;290714.19;0;179709.59;470423.78;247935.46;85293.75;333229.21
12242;37.9987666;23.68863;AIGALEO ;0;0;0;0;278046.82;525592.12;803638.94
11741;37.9665736;23.724985399999998;ATHINA ;0;0;0;0;277329.02;526306.43;803635.45
73135;35.5115215;24.0188242;CHANIA ;420333.04;0;383220.41;803553.45;0;0;0
17121;37.9442881;23.7117556;N SMYRNI;662400.45;0;141147.40;803547.85;0;0;0
17778;37.9709961;23.6916685;TAVROS ;268012.80;0;535415.29;803428.09;0;0;0
24100;37.0422371;22.1141264;KALAMATA ;268340.59;0;535002.74;803343.33;0;0;0
18345;37.9531249;23.6816363;MOSCHATO ;267709.89;0;535444.72;803154.61;0;0;0
57008;40.6102571;22.967327800000003;DIAVATA ;171148.95;0;175641.90;346790.85;221883.28;234342.60;456225.88
10431;37.9844383;23.7281172;ATHINA ;459427.23;0;85813.27;545240.50;195226.93;62503.29;257730.22
17121;37.9442881;23.7117556;N SMYRNI;0;0;0;0;310021.39;492936.95;802958.34
83103;37.68994310000001;26.9426018;PYTHAGOREIO ;456343.06;0;346468.44;802811.50;0;0;0
15233;38.024942;23.79748;CHALANDRI ;257866.18;0;99512.90;357379.08;277558.93;167572.98;445131.91
68200;41.5014015;26.531080300000006;ORESTIADA ;522747.06;0;279692.59;802439.65;0;0;0
57015;40.6257023;23.4404266;N APOLLONIA;169991.14;0;64308.29;234299.43;404075.68;163903.57;567979.25
16777;37.904557;23.7423393;ELLINIKO ;0;0;0;0;276949.73;525314.81;802264.54
70014;35.3146261;25.395374899999997;LIMENAS CHERS;636251.32;0;165992.99;802244.31;0;0;0
14569;38.1317568;23.8603199;ANOIXI ;0;0;0;0;276171.92;525882.68;802054.60
71500;35.3387352;25.144212600000003;IRAKLEIO ;344933.94;0;457016.41;801950.35;0;0;0
68100;40.8457193;25.873962;ALEXANDROUPOLI ;295190.92;0;506577.66;801768.58;0;0;0
14451;38.0556442;23.7583685;METAMORFOSI ;294112.35;0;164634.60;458746.95;152049.00;190957.58;343006.58
56224;40.66703560000001;22.9104918;EVOSMOS THESSALONIKIS;675719.10;0;125864.72;801583.82;0;0;0
26500;38.1640464;21.8343074;RIO PATRON;372698.50;0;428884.51;801583.01;0;0;0
69100;41.1224394;25.4065582;KOMOTINI ;392162.30;13103.38;396305.10;801570.78;0;0;0
18535;37.94167789999999;23.6483108;PEIRAIAS ;317160.24;0;484374.69;801534.93;0;0;0
18531;37.9447711;23.6432507;PEIRAIAS ;311105.68;0;490382.07;801487.75;0;0;0
61100;40.99370709999999;22.8753674;KILKIS ;365750.14;0;127607.05;493357.19;204158.28;103803.58;307961.86
54500;40.814428;22.8683235;NEOCHOROUDA ;0;0;0;0;327078.12;474097.85;801175.97
11631;37.9591224;23.7359473;ATHINA ;537075.96;0;263944.74;801020.70;0;0;0
29100;37.7881604;20.898827100000002;ZAKYNTHOS ;273621.67;0;526408.96;800030.63;0;0;0
19004;37.96464080000001;23.9070776;SPATA ;562975.43;0;236856.18;799831.61;0;0;0
11147;38.0102422;23.7398972;GALATSI ;265782.61;0;533839.17;799621.78;0;0;0
17342;37.9341226;23.7205138;AG DIMITRIOS;0;0;0;0;299721.77;499887.86;799609.63
18120;37.977556299999996;23.648135;KORYDALLOS ;302136.32;0;497462.72;799599.04;0;0;0
13123;38.03747070000001;23.697886399999998;ILION ;0;0;0;0;362360.41;437167.89;799528.30
54621;40.628504;22.9507099;THESSALONIKI ;171498.70;0;147331.07;318829.77;252952.14;227726.48;480678.62
10432;37.987244200000006;23.726373100000004;ATHINA ;316875.21;0;151454.26;468329.47;195384.73;135736.55;331121.28
26441;38.2613948;21.7439534;PATRA ;174931.18;0;200246.71;375177.89;187030.07;237041.98;424072.05
11743;37.96258870000001;23.7306539;ATHINA ;266528.22;0;532687.09;799215.31;0;0;0
16674;37.8619956;23.7541813;GLYFADA ;528875.33;0;270255.92;799131.25;0;0;0
18535;37.94167789999999;23.6483108;PEIRAIAS ;0;0;0;0;343724.30;455344.66;799068.96
18531;37.9447711;23.6432507;PEIRAIAS ;658124.64;0;140926.61;799051.25;0;0;0
18545;37.9553709;23.635226199999998;PEIRAIAS ;0;0;0;0;276272.28;522689.99;798962.27
55133;40.5830803;22.960078399999997;KALAMARIA ;265811.25;0;533107.43;798918.68;0;0;0
18542;37.9620112;23.65356;PEIRAIAS ;0;0;0;0;319217.34;479656.68;798874.02
55535;40.6027503;22.989648199999998;PYLAIA ;208762.94;0;222909.42;431672.36;180803.08;186350.10;367153.18
73006;35.5374671;23.7813889;KOLYMVARI ;0;0;0;0;401941.53;396843.06;798784.59
16452;37.9093343;23.7408677;ARGYROUPOLI ;151384.29;0;223712.05;375096.34;168697.16;254980.82;423677.98
10436;37.9844383;23.7281172;ATHINA ;194936.91;0;157067.60;352004.51;239350.31;207344.70;446695.01
14342;38.0452058;23.742242899999997;N FILADELFEIA;0;0;0;0;297776.26;500780.82;798557.08
56224;40.66703560000001;22.9104918;EVOSMOS THESSALONIKIS;460030.00;0;338062.03;798092.03;0;0;0
41500;39.5524047;22.4303582;LARISA ;0;0;0;0;274749.21;523311.07;798060.28
18863;37.9656089;23.5677089;N IKONIO;296771.32;0;501277.73;798049.05;0;0;0
19300;38.0609063;23.5910603;ASPROPYRGOS ;266131.43;0;531879.10;798010.53;0;0;0
18537;37.9383258;23.6398482;PEIRAIAS ;6882.89;361952.18;428831.36;797666.43;0;0;0
13341;38.0807098;23.706754999999998;ANO LIOSIA;323117.29;0;474313.37;797430.66;0;0;0
11635;37.9697566;23.7399832;ATHINA ;199863.11;0;597527.80;797390.91;0;0;0
23100;37.074461;22.430264;SPARTI ;265907.17;0;531455.88;797363.05;0;0;0
17123;37.93773090000001;23.7162886;N SMYRNI;265305.26;0;531962.19;797267.45;0;0;0
10444;37.9944925;23.7042077;ATHINA ;285581.30;0;94894.94;380476.24;188230.95;228450.15;416681.10
18451;40.6714128;22.9261508;NIKAIA ;0;0;0;0;278014.36;519110.00;797124.36
15232;38.020741;23.7959223;CHALANDRI ;0;0;0;0;417001.34;379931.57;796932.91
62100;41.0820427;23.4617028;SERRES ;366463.36;0;430418.71;796882.07;0;0;0
30003;38.58252900000001;21.446768600000002;PANAITOLIO ;0;0;0;0;301889.15;494915.99;796805.14
15234;38.02657070000001;23.8198045;CHALANDRI ;0;0;0;0;409357.89;387443.99;796801.88
10443;38.0045679;23.7160906;ATHINA ;659979.42;0;136800.67;796780.09;0;0;0
42100;39.5557317;21.7678951;TRIKALA ;539669.77;0;256970.04;796639.81;0;0;0
17121;37.9442881;23.7117556;N SMYRNI;438996.82;0;357545.61;796542.43;0;0;0
11143;38.027054299999996;23.7403394;ATHINA ;194891.92;0;187451.58;382343.50;211424.19;202729.98;414154.17
15235;38.0329785;23.831904;VRILISSIA ;342802.32;0;453552.38;796354.70;0;0;0
10560;37.9824516;23.730563;ATHINA ;443544.38;0;352747.23;796291.61;0;0;0
17778;37.9709961;23.6916685;TAVROS ;223094.32;0;209269.05;432363.37;162284.18;201457.23;363741.41
18345;37.9531249;23.6816363;MOSCHATO ;176328.95;0;161589.63;337918.58;246338.66;211573.21;457911.87
18863;37.9656089;23.5677089;PERAMA ;279949.79;0;89387.27;369337.06;282912.67;143523.47;426436.14
18345;37.9531249;23.6816363;MOSCHATO ;276752.68;0;518867.85;795620.53;0;0;0
10672;37.9755042;23.73267610000001;ATHINA ;0;0;0;0;291554.76;503990.64;795545.40
17342;37.9341226;23.7205138;AG DIMITRIOS;214811.11;0;239377.41;454188.52;168562.90;172737.28;341300.18
54626;40.6372735;22.935300899999998;THESSALONIKI ;0;466667.45;328815.04;795482.49;0;0;0
84801;36.7252955;24.4447587;ADAMANTAS ;229977.56;0;57489.10;287466.66;383794.81;124175.45;507970.26
12137;37.9996433;23.6859723;PERISTERI ;194668.39;0;217717.63;412386.02;207180.71;175696.83;382877.54
12137;37.9996433;23.6859723;PERISTERI ;0;0;0;0;317572.96;477665.44;795238.40
15231;38.0137595;23.7854066;CHALANDRI ;364325.54;0;44479.83;408805.37;274253.86;112159.68;386413.54
14451;38.0556442;23.7583685;METAMORFOSI ;0;0;0;0;364847.25;430174.04;795021.29
18902;37.954993;23.527785199999997;AMPELAKIA ;547678.51;8600.00;238732.54;795011.05;0;0;0
15773;37.9807643;23.7708378;ZOGRAFOU ;625888.02;0;168639.66;794527.68;0;0;0
11528;37.980943599999996;23.7576755;ATHINA ;257016.29;0;537454.24;794470.53;0;0;0
13671;38.1660001;23.6743801;ACHARNES ;198345.60;0;222778.77;421124.37;178344.99;194998.40;373343.39
68100;40.8457193;25.873962;ALEXANDROUPOLI ;483720.72;0;310562.33;794283.05;0;0;0
19100;37.9943201;23.3430496;MEGARA ;374781.33;0;419435.01;794216.34;0;0;0
18233;37.964925;23.6651046;AG I;272572.37;0;521603.68;794176.05;0;0;0
15341;38.00904439999999;23.8200341;AG PARASKEVI;278668.30;0;515499.90;794168.20;0;0;0
59100;40.6810929;22.864984600000003;VEROIA ;263581.11;0;530373.53;793954.64;0;0;0
11528;37.980943599999996;23.7576755;ATHINA ;0;0;0;0;291265.46;502649.81;793915.27
18538;37.9349275;23.632022600000006;PEIRAIAS ;0;0;0;0;304468.77;489419.44;793888.21
57400;40.6717164;22.8015174;SINDOS ;436467.84;0;357196.30;793664.14;0;0;0
12132;38.0061651;23.7068523;PERISTERI ;449546.18;0;343872.12;793418.30;0;0;0
15669;37.9885749;23.7965135;PAPAGOU ;523689.22;0;269297.41;792986.63;0;0;0
13562;38.0368388;23.7276852;AG ANARGYROI;531043.71;0;261914.99;792958.70;0;0;0
14122;38.0511604;23.7680577;IRAKLEIO ;326256.76;0;466612.88;792869.64;0;0;0
15231;38.0137595;23.7854066;CHALANDRI ;0;0;0;0;333035.87;459795.14;792831.01
58100;40.7943587;22.4144481;GIANNITSA ;539300.13;0;253435.71;792735.84;0;0;0
54639;40.6240131;22.945819399999998;THESSALONIKI ;271641.24;0;521079.66;792720.90;0;0;0
28084;38.458166;20.5769802;FISKARDO ;631373.29;0;160531.96;791905.25;0;0;0
26500;38.1640464;21.8343074;RIO PATRON;577681.27;0;213996.80;791678.07;0;0;0
17121;37.9442881;23.7117556;N SMYRNI;565716.39;0;225532.12;791248.51;0;0;0
65404;40.937607;24.412866;KAVALA ;388344.96;0;402891.94;791236.90;0;0;0
71201;35.337249;25.1333357;IRAKLEIO ;0;0;0;0;305333.11;485424.67;790757.78
14452;38.0622969;23.7599103;METAMORFOSI ;0;0;0;0;272066.29;518656.98;790723.27
14342;38.0452058;23.742242899999997;N FILADELFEIA;0;0;0;0;273530.70;517184.64;790715.34
26224;38.2371702;21.736400500000002;PATRA ;306537.31;0;484024.20;790561.51;0;0;0
11364;40.6536074;22.9223719;ATHINA ;0;0;0;0;310322.38;480194.91;790517.29
19600;38.0750425;23.5008508;MANDRA ;646241.85;10454.12;133760.91;790456.88;0;0;0
56429;40.6897403;22.95411660000001;STAVROUPOLI ;273838.89;0;136537.08;410375.97;188315.78;191641.25;379957.03
50100;40.3005808;21.789813199999998;KOZANI ;262670.94;0;527486.59;790157.53;0;0;0
17675;37.95456970000001;23.6942572;KALLITHEA ;282490.61;0;507455.01;789945.62;0;0;0
11635;37.9697566;23.7399832;ATHINA ;317203.44;0;472705.89;789909.33;0;0;0
24100;37.0422371;22.1141264;KALAMATA ;0;0;0;0;282544.05;507080.27;789624.32
11743;37.96258870000001;23.7306539;ATHINA ;0;0;0;0;272090.95;517502.41;789593.36
54646;40.5978118;22.9543042;THESSALONIKI ;532188.38;0;257324.93;789513.31;0;0;0
10442;38.2280667;21.7632893;ATHINA ;349682.89;0;439730.05;789412.94;0;0;0
10559;37.9794328;23.7311148;ATHINA ;0;0;0;0;272045.05;517348.52;789393.57
15771;37.9743287;23.7736717;ZOGRAFOU ;0;0;0;0;271801.34;517370.78;789172.12
